bootstrap_estimate
-0.07206147
-0.07151183
-0.07151183
-0.07151183
-0.07151183
-0.07151183
-0.07151183
-0.07151183
-0.07151183
-0.07151183
-0.07151183
-0.07151183
-0.07151183
-0.07151183
-0.07151183
-0.07111099
-0.07111099
-0.07096218
-0.07096218
-0.07096218
-0.07096218
-0.07096218
-0.07096218
-0.07096218
-0.07096218
-0.07096218
-0.07041256
-0.07041256
-0.07041256
-0.07041256
-0.07041256
-0.06986292
-0.06986292
-0.06986292
-0.06986292
-0.06986292
-0.06986292
-0.06986292
-0.06986292
-0.06986292
-0.06986292
-0.06986292
-0.06986292
-0.06986292
-0.06986292
-0.06986292
-0.06876365
-0.06876365
-0.06876365
-0.06876365
-0.06876365
-0.06876365
-0.06876365
-0.06876365
-0.06876365
-0.06876365
-0.06738779
-0.06738779
-0.06683814
-0.06683814
-0.06683814
-0.06683814
-0.06683814
-0.06573887
-0.06573887
-0.06573887
-0.06573887
-0.06573887
-0.06573887
-0.06573887
-0.06573887
-0.06573887
-0.06573887
-0.06573887
-0.06442476
-0.06442476
-0.06332549
-0.06332549
-0.06332549
-0.06332549
-0.06332549
-0.06271410
-0.06271410
-0.06271410
-0.06271410
-0.06271410
-0.06271410
-0.06271410
-0.06271410
-0.06271410
-0.06271410
-0.06271410
-0.06247946
-0.06138019
-0.06138019
-0.06030072
-0.06030072
-0.06030072
-0.06030072
-0.06030072
-0.06030072
-0.05835542
-0.05835542
-0.05835542
-0.05835542
-0.05835542
-0.05835542
-0.05788734
-0.05788734
-0.05788734
-0.05788734
-0.05788734
-0.05788734
-0.05788734
-0.05788734
-0.05788734
-0.05788734
-0.05788734
-0.05788734
-0.05788734
-0.05759179
-0.05594204
-0.05594204
-0.05594204
-0.05594204
-0.05594204
-0.05594204
-0.05594204
-0.05594204
-0.05594204
-0.05594204
-0.05594204
-0.05594204
-0.05594204
-0.05594204
-0.05594204
-0.05594204
-0.05594204
-0.05574445
-0.05517841
-0.05517841
-0.05517841
-0.05517841
-0.05517841
-0.05517841
-0.05399674
-0.05399674
-0.05399674
-0.05399674
-0.05399674
-0.05399674
-0.05399674
-0.05399674
-0.05323311
-0.05323311
-0.05323311
-0.05323311
-0.05323311
-0.05323311
-0.05323311
-0.05323311
-0.05323311
-0.05323311
-0.05323311
-0.05323311
-0.05323311
-0.05323311
-0.05323311
-0.05246948
-0.05246948
-0.05246948
-0.05246948
-0.05246948
-0.05246948
-0.05246948
-0.05246948
-0.05246948
-0.05246948
-0.05246948
-0.05170629
-0.04929291
-0.04929291
-0.04929291
-0.04920703
-0.04734761
-0.04734761
-0.04734761
-0.04734761
-0.04734761
-0.04734761
-0.04734761
-0.04734761
-0.04726173
-0.04726173
-0.04726173
-0.04658398
-0.04658398
-0.04658398
-0.04658398
-0.04658398
-0.04658398
-0.04658398
-0.04658398
-0.04658398
-0.04649810
-0.04649810
-0.04649810
-0.04649810
-0.04649810
-0.04649810
-0.04607949
-0.04394202
-0.04394202
-0.04394202
-0.04069848
-0.04069848
-0.04069848
-0.04069848
-0.04069848
-0.04069848
-0.04069848
-0.04069848
-0.04061260
-0.04061260
-0.04061260
-0.04061260
-0.04061260
-0.04061260
-0.04061260
-0.04061260
-0.04061260
-0.04061260
-0.04061260
-0.04052672
-0.04052672
-0.04052672
-0.04052672
-0.04052672
-0.04052672
-0.04052672
-0.04052672
-0.04052672
-0.04052672
-0.04052672
-0.04052672
-0.04052672
-0.03878102
-0.03805652
-0.03805652
-0.03805652
-0.03805652
-0.03797064
-0.03797064
-0.03797064
-0.03797064
-0.03797064
-0.03797064
-0.03797064
-0.03797064
-0.03797064
-0.03761709
-0.03709300
-0.03700712
-0.03700712
-0.03700712
-0.03700712
-0.03700712
-0.03700712
-0.03700712
-0.03700712
-0.03541456
-0.03541456
-0.03541456
-0.03541456
-0.03541456
-0.03541456
-0.03541456
-0.03541456
-0.03541456
-0.03541456
-0.03541456
-0.03541456
-0.03541456
-0.03541456
-0.03541456
-0.03498580
-0.03498580
-0.03445104
-0.03445104
-0.03445104
-0.03445104
-0.03445104
-0.03445104
-0.03445104
-0.03445104
-0.03445104
-0.03445104
-0.03445104
-0.03445104
-0.03445104
-0.03348752
-0.03348752
-0.03348752
-0.03348752
-0.03348752
-0.03348752
-0.03348752
-0.03348752
-0.03348752
-0.03348752
-0.03348752
-0.03348752
-0.03348752
-0.03348752
-0.03348752
-0.03348752
-0.03348752
-0.03242972
-0.03242972
-0.03242972
-0.03242972
-0.03242972
-0.03242972
-0.03242972
-0.03242972
-0.03146620
-0.03146620
-0.03146620
-0.03146620
-0.03146620
-0.03146620
-0.03146620
-0.03146620
-0.03146620
-0.03146620
-0.03146620
-0.03146620
-0.03146620
-0.03146620
-0.03146620
-0.03146620
-0.03146620
-0.03146620
-0.03146620
-0.03146620
-0.03146620
-0.03106601
-0.03010249
-0.03010249
-0.03010249
-0.03010249
-0.03010249
-0.03010249
-0.02944488
-0.02944488
-0.02944488
-0.02944488
-0.02944488
-0.02944488
-0.02944488
-0.02944488
-0.02944488
-0.02944488
-0.02944488
-0.02944488
-0.02944488
-0.02944488
-0.02929004
-0.02929004
-0.02808117
-0.02808117
-0.02808117
-0.02808117
-0.02808117
-0.02808117
-0.02808117
-0.02808117
-0.02808117
-0.02808117
-0.02808117
-0.02726871
-0.02726871
-0.02726871
-0.02671746
-0.02671746
-0.02671746
-0.02671746
-0.02671746
-0.02671746
-0.02671746
-0.02671746
-0.02671746
-0.02671746
-0.02671746
-0.02671746
-0.02671746
-0.02671746
-0.02610479
-0.02610479
-0.02610479
-0.02610479
-0.02590501
-0.02590501
-0.02590501
-0.02590501
-0.02590501
-0.02590501
-0.02590501
-0.02590501
-0.02590501
-0.02590501
-0.02590501
-0.02590501
-0.02590501
-0.02590501
-0.02590501
-0.02543597
-0.02509255
-0.02509255
-0.02509255
-0.02509255
-0.02509255
-0.02509255
-0.02509255
-0.02509255
-0.02509255
-0.02509255
-0.02509255
-0.02509255
-0.02474108
-0.02474108
-0.02474108
-0.02474108
-0.02407226
-0.02392863
-0.02392863
-0.02392863
-0.02392863
-0.02392863
-0.02392863
-0.02392863
-0.02392863
-0.02392863
-0.02392863
-0.02392863
-0.02392863
-0.02331813
-0.02325981
-0.02325981
-0.02276470
-0.02276470
-0.02276470
-0.02276470
-0.02276470
-0.02276470
-0.02276470
-0.02276470
-0.02276470
-0.02276470
-0.02276470
-0.02276470
-0.02276470
-0.02276470
-0.02209588
-0.02209588
-0.02209588
-0.02209588
-0.02209588
-0.02209588
-0.02209588
-0.02142707
-0.02142707
-0.02142707
-0.02142707
-0.02142707
-0.02142707
-0.02142707
-0.02142707
-0.02142707
-0.02142707
-0.02142707
-0.02142707
-0.01896958
-0.01896958
-0.01815712
-0.01707451
-0.01699319
-0.01699319
-0.01699319
-0.01699319
-0.01699319
-0.01699319
-0.01632438
-0.01632438
-0.01632438
-0.01632438
-0.01632438
-0.01632438
-0.01632438
-0.01632438
-0.01632438
-0.01632438
-0.01632438
-0.01632438
-0.01632438
-0.01591059
-0.01591059
-0.01524177
-0.01524177
-0.01524177
-0.01524177
-0.01524177
-0.01524177
-0.01524177
-0.01524177
-0.01459455
-0.01459455
-0.01389135
-0.01122169
-0.01122169
-0.01122169
-0.01122169
-0.01122169
-0.01122169
-0.01122169
-0.01122169
-0.01122169
-0.01122169
-0.01122169
-0.01122169
-0.01013908
-0.01013908
-0.01013908
-0.01013908
-0.01013908
-0.01013908
-0.01013908
-0.00949186
-0.00905648
-0.00905648
-0.00905648
-0.00905648
-0.00905648
-0.00905648
-0.00905648
-0.00905648
-0.00905648
-0.00878866
-0.00878866
-0.00840925
-0.00840925
-0.00840925
-0.00840925
-0.00840925
-0.00840925
-0.00840925
-0.00840925
-0.00840925
-0.00776203
-0.00776203
-0.00776203
-0.00776203
-0.00776203
-0.00776203
-0.00776203
-0.00776203
-0.00776203
-0.00776203
-0.00770605
-0.00770605
-0.00770605
-0.00770605
-0.00705883
-0.00705883
-0.00705883
-0.00705883
-0.00705883
-0.00705883
-0.00705883
-0.00682723
-0.00635563
-0.00635563
-0.00635563
-0.00635563
-0.00635563
-0.00635563
-0.00635563
-0.00635563
-0.00635563
-0.00635563
-0.00635563
-0.00635563
-0.00635563
-0.00635563
-0.00635563
-0.00619140
-0.00619140
-0.00619140
-0.00619140
-0.00548820
-0.00548820
-0.00548820
-0.00548820
-0.00548820
-0.00479232
-0.00462077
-0.00462077
-0.00462077
-0.00462077
-0.00462077
-0.00462077
-0.00462077
-0.00462077
-0.00439420
-0.00439420
-0.00439420
-0.00439420
-0.00439420
-0.00439420
-0.00439420
-0.00400135
-0.00384957
-0.00352677
-0.00352677
-0.00352677
-0.00352677
-0.00352677
-0.00352677
-0.00352677
-0.00352677
-0.00322169
-0.00322169
-0.00243278
-0.00243278
-0.00243278
-0.00243278
-0.00243278
-0.00243278
-0.00243278
-0.00243072
-0.00227894
-0.00212770
-0.00212770
-0.00212770
-0.00212770
-0.00212770
-0.00182261
-0.00182261
-0.00182261
-0.00182261
-0.00182261
-0.00182261
-0.00133672
-0.00133672
-0.00133672
-0.00133672
-0.00118495
-0.00103164
-0.00103164
-0.00103164
-0.00103164
-0.00103164
-0.00103164
-0.00103164
-0.00103164
-0.00103164
-0.00087987
-0.00087987
-0.00024067
-0.00024067
-0.00024067
-0.00024067
-0.00024067
-0.00024067
-0.00008889
-0.00008889
-0.00008889
-0.00008889
0.00006288
0.00006288
0.00006288
0.00006288
0.00006288
0.00006288
0.00006288
0.00006288
0.01457020
0.01487529
0.01487529
0.01566626
0.01581804
0.01581804
0.01809275
0.03157319
0.03157319
0.03384790
0.03384790
0.03384790
0.03384790
0.03384790
0.03384790
0.03384790
0.03449419
0.03528205
0.03528205
0.03612261
0.03612261
0.03612261
0.03612261
0.03612261
0.03612261
0.03676890
0.03676890
0.03676890
0.03676890
0.03741519
0.03741519
0.03741519
0.03741519
0.03741519
0.03741519
0.03820305
0.03820305
0.03899091
0.03899091
0.03899091
0.04056860
0.04056860
0.04135646
0.04135646
0.04135646
0.04135646
0.04135646
0.04198956
0.04239725
0.04476279
0.04476279
0.04514297
0.04580358
0.04618376
0.04618376
0.04638623
0.04656394
0.04656394
0.04780720
0.04780720
0.04781543
0.04781543
0.04878514
0.04905045
0.04905045
0.04905868
0.04905868
0.04906691
0.05003662
0.05100633
0.05227693
0.05427869
0.05822680
0.06096664
0.06096664
0.06916271
0.07998255
0.08244031
0.08489806
0.08853987
0.08914127
0.08979677
0.12298062
